Date,Power_from_gas_engine,Daily_NEA,Total_Power,Total_power_per_ML,Raw_sew_flow,Raw_sew_com_pH,Raw_sew_com_BOD,Raw_sew_com_COD,Raw_sew_com_TSS,Raw_sew_com_N,Raw_sew_com_OG,Raw_sew_pH,Raw_sew_BOD,Raw_sew_COD,Raw_sew_TSS,Raw_sew_TP,Raw_sew_TColi,Raw_sew_FColi,Grit_TSS,PST_pH,PST_TSS,PST_BOD,PST_COD,PST_Sludge,SC_pH,SC_TSS,SC_BOD,SC_COD,SC_RAS,SST_pH,SST_TSS,SST_BOD,SST_CODRaw_sew,SST_RAS,CCT_com_pH,CCT_com_BOD,CCT_com_COD,CCT_com_TSS,CCT_com_OG,CCT_com_N,CCT_pH,CCT_BOD,CCT_COD,CCT_TSS,CCT_TColi,CCT_FColi,CCT_FRC,Existing_AT_pH,Existing_AT_DO,Existing_AT_MLSS,Existing_AT_MLVSS,Existing_AT_SV30,Existing_AT_SVI,New_AT_pH,New_AT_DO,New_AT_MLSS,New_AT_MLVSS,New_AT_SV30,New_AT_SVI,PST_Sludge_pH,PST_Sludge_TS,PST_Sludge_VS,Thickened_sludge_pH,Thickened_sludge_TS,Thickened_sludge_VS,Thickened_sludge_VFA,Thickened_sludge_Alk,Thickened_sludge_VFA_to_Alk,Digestor_Feed_Vol,Digestor_A_pH,Digestor_A_TS,Digestor_A_VS,Digestor_A_VFA,Digestor_A_Alk,Digestor_A_VFA_to_Alk,Digestor_A_Temp,Digestor_B_pH,Digestor_B_TS,Digestor_B_VS,Digestor_B_VFA,Digestor_B_Alk,Digestor_B_VFA_to_Alk,Digestor_B_Temp,Centrifuge_feed_pH,Centrifuge_feed_TS,Centrifuge_feed_VS,Cake_TS,Cake_VS,Centrifuge_feed_Vol,Gas_generation,Methane,Carbondioxide,Gas_scrubber_inlet_pH,Gas_scrubber_outlet_pH,Odour_control_inlet_pH,Odour_control_outlet_pH
2023-06-02,1.8,7.79,9.59,521.6492602262837,18.384,7.08,419.3,1063.0,455.0,80.6,75.5,7.09,374.6,968.0,475.0,11.14,32000000.0,19000000.0,505.0,7.1,765.0,479.6,1124.0,393.0,7.04,14.0,12.2,50.0,9570.0,7.09,15.0,13.4,48.0,9980.0,7.3,19.1,58.0,24.0,8.0,28.0,7.36,11.6,52.0,12.0,550.0,170.0,0.2,6.81,0.295,7005.0,4100.0,945.0,135.530647469037,6.685,0.24,5610.0,3525.0,800.0,142.781783013891,6.61,3.32,51.3325,6.4,3.83,54.47,1002.0,375.0,2.672,189.0,7.14,3.63,50.27,1770.0,1500.0,1.18,28.0,6.95,3.1,45.9,2046.0,1350.0,1.5155555555555555,28.0,6.9,3.13,47.06,21.77,52.05,161.0,\N,\N,\N,566.0,113.0,\N,\N
2023-06-03,1.1,10.19,11.29,553.1060160689791,20.412,7.0,419.5,1158.0,460.0,57.1,76.5,6.98,464.3,1102.0,565.0,8.204,50000000.0,21000000.0,520.0,6.97,1030.0,539.3,1145.0,348.0,7.04,19.0,16.7,79.0,9740.0,7.0,20.0,17.3,77.0,10860.0,7.75,15.1,42.0,15.5,5.5,13.7,7.11,14.9,66.0,18.0,590.0,120.0,0.2,6.825,0.685,6475.0,4410.0,940.0,145.549190761957,6.755,0.285,6035.0,4040.0,900.0,149.406069213028,6.6225,3.32,53.2575,6.44,3.3,50.64,840.0,350.0,2.4,170.0,7.14,4.26,50.12,1734.0,1500.0,1.156,28.0,6.91,4.71,50.02,2004.0,1275.0,1.571764705882353,28.0,6.88,2.95,48.35,22.89,55.39,170.0,\N,\N,\N,\N,\N,\N,\N
2023-06-04,1.5,9.56,11.06,646.3300607760636,17.112,7.44,418.9,1112.0,445.0,78.4,69.0,7.21,494.5,1204.0,530.0,5.228,49000000.0,36000000.0,545.0,7.13,895.0,524.5,1170.0,338.0,7.4,13.0,12.7,34.0,10860.0,7.38,27.0,19.3,40.0,9820.0,7.78,12.1,68.0,16.0,8.0,12.3,7.48,16.9,36.0,18.5,510.0,160.0,0.2,6.82,0.56,6310.0,2905.0,935.0,148.845983973752,6.68,0.35,6100.0,3125.0,880.0,144.397751195786,6.8375,3.2575,59.1475,6.71,3.21,56.74,750.0,400.0,1.875,170.0,7.09,3.84,51.66,1704.0,1550.0,1.0993548387096774,28.0,7.12,3.58,50.95,1866.0,1400.0,1.332857142857143,28.0,7.0,3.46907993966822,50.8856682769791,20.42,50.79,167.0,\N,\N,\N,566.0,170.0,\N,\N
2023-06-05,1.1,10.17,11.27,646.5492513338305,17.431,7.35,418.9,1064.0,430.0,57.7,60.5,7.4,508.9,1204.0,670.0,7.36,56000000.0,27000000.0,725.0,7.38,1745.0,418.9,1266.0,365.0,7.56,17.0,15.1,60.0,10080.0,7.62,33.0,19.3,64.0,9470.0,7.6,9.4,98.0,22.0,4.5,14.3,7.75,12.7,68.0,19.8,590.0,210.0,0.5,7.37,0.295,6250.0,3795.0,890.0,143.834995818976,7.39,0.265,5870.0,3760.0,820.0,139.994420680677,7.01,2.94,56.2075,7.13,3.62,53.4,852.0,425.0,2.0047058823529413,132.0,7.39,3.15,50.8,1860.0,1525.0,1.219672131147541,28.0,7.41,3.86,49.2,1644.0,1450.0,1.1337931034482758,28.0,7.38,3.03427031189838,49.2385786801958,19.89,52.77,170.0,\N,\N,\N,340.0,170.0,\N,\N
2023-06-06,1.5,10.95,12.45,694.8320125013953,17.918,6.92,374.4,1002.0,480.0,69.4,76.0,7.2,313.9,1157.0,345.0,6.202,32000000.0,16000000.0,830.0,7.19,830.0,493.9,1028.0,386.0,7.25,11.0,9.1,62.0,9880.0,7.12,25.0,15.7,111.0,8370.0,6.88,12.2,90.0,17.3,7.5,18.2,7.17,9.4,87.0,18.0,630.0,200.0,0.2,7.115,0.67,6185.0,3910.0,910.0,148.098398651496,7.085,0.305,7410.0,4800.0,895.0,121.169890979539,6.9375,2.785,63.25,7.11,3.76,57.72,786.0,375.0,2.096,181.0,7.28,3.26,53.67,1788.0,1625.0,1.1003076923076922,28.0,7.33,3.16,53.18,1920.0,1475.0,1.3016949152542372,28.0,7.31,3.42188931400576,52.7559055118128,21.7,57.31,175.0,\N,\N,\N,566.0,296.0,\N,\N
2023-06-07,1.2,10.9,12.1,720.3238480771521,16.798,7.2,449.6,1080.0,490.0,47.0,70.0,6.87,419.4,1036.0,540.0,9.026,41000000.0,38000000.0,860.0,6.84,705.0,524.4,985.0,348.0,6.82,17.0,15.6,72.0,10150.0,6.78,21.0,19.2,98.0,11620.0,7.16,13.1,57.0,19.0,9.5,16.0,6.83,13.2,84.0,19.4,610.0,180.0,0.2,6.855,0.325,6815.0,4200.0,915.0,134.649054548284,6.695,0.175,7160.0,4810.0,940.0,131.316914817243,6.6775,2.8375,57.4675,6.66,4.22,53.17,792.0,325.0,2.436923076923077,160.0,6.95,3.16,53.43,1704.0,1525.0,1.1173770491803279,28.0,6.89,3.83,50.24,1800.0,1475.0,1.2203389830508475,28.0,6.82,3.31561461794026,51.1022044088186,21.91,51.59,175.0,\N,\N,\N,566.0,170.0,\N,\N
2023-06-08,1.6,9.72,11.32,662.3756582796957,17.09,7.02,524.1,823.0,595.0,72.8,62.0,7.06,509.6,1204.0,610.0,10.38,51000000.0,20000000.0,450.0,6.98,700.0,599.6,1136.0,345.0,6.85,15.0,14.0,52.0,10130.0,6.8,54.0,21.2,121.0,12160.0,7.14,14.9,59.0,21.3,6.5,19.6,7.02,15.7,58.0,21.7,600.0,250.0,0.2,6.845,0.445,6420.0,4255.0,945.0,147.328422264484,6.77,0.165,7400.0,5100.0,940.0,127.038043478261,6.695,3.815,57.3125,6.71,3.73,55.97,660.0,325.0,2.0307692307692307,174.0,7.12,3.43,50.87,1704.0,1425.0,1.1957894736842105,28.0,6.98,3.55,46.29,1800.0,1550.0,1.1612903225806452,28.0,6.94,4.13033061811168,45.9396751740106,22.7,52.19,171.0,\N,\N,\N,453.0,113.0,\N,\N
2023-06-09,1.2,12.5,13.7,756.8642616430031,18.101,7.15,254.4,814.0,290.0,53.2,52.0,6.94,599.1,951.0,675.0,11.2,30000000.0,19000000.0,\N,6.88,1100.0,629.1,977.0,884.0,6.84,46.0,19.5,62.0,11410.0,6.68,50.0,22.5,149.0,13250.0,7.24,12.9,42.0,15.3,7.0,18.5,6.88,16.0,64.0,31.0,480.0,200.0,0.2,6.785,0.15,6780.0,4660.0,950.0,140.281726966696,6.705,0.225,7495.0,5085.0,930.0,124.083667111704,6.6475,3.0125,55.2075,6.68,3.85,56.19,\N,300.0,\N,170.0,7.0,3.54,50.01,1620.0,1425.0,1.1368421052631579,29.0,6.91,3.44,49.18,1860.0,1450.0,1.282758620689655,29.0,6.82,1.77483536993356,47.2222222222218,24.47,41.27,179.0,\N,\N,\N,340.0,170.0,\N,\N
2023-06-10,1.5,10.51,12.01,731.7816232025348,16.412,7.21,434.2,1088.0,485.0,58.2,40.5,7.06,509.4,1030.0,560.0,7.01,20000000.0,3000000.0,\N,6.98,660.0,584.4,864.0,273.0,6.81,16.0,15.0,48.0,11260.0,6.7,29.0,23.4,104.0,12020.0,7.11,14.2,66.0,24.3,4.5,12.9,6.96,11.4,36.0,13.0,500.0,200.0,0.2,6.795,0.195,7125.0,3895.0,955.0,134.351719452366,6.715,0.27,7925.0,4105.0,950.0,120.151696606786,6.6825,3.0675,60.94,6.64,4.25,59.82,500.0,936.0,0.5341880341880342,145.0,7.05,3.53,49.87,1806.0,1350.0,1.3377777777777777,29.0,6.96,3.75,51.08,1518.0,1525.0,0.9954098360655738,29.0,6.92,3.75594980527894,50.2304147465433,20.57,53.5,147.0,\N,\N,\N,453.0,113.0,\N,\N
2023-06-11,0.9,6.41,7.3100000000000005,675.2886836027715,10.825,6.98,614.5,1304.0,740.0,58.2,95.0,6.94,509.2,1123.0,525.0,7.202,35000000.0,26000000.0,320.0,6.92,355.0,329.2,984.0,159.0,6.71,23.0,19.6,68.0,13670.0,6.68,42.0,24.4,84.0,15450.0,7.14,13.8,48.0,22.0,9.0,18.5,6.84,13.1,52.0,23.0,490.0,120.0,0.5,6.745,0.16,7545.0,\N,950.0,126.412222625896,6.7,0.21,8075.0,\N,950.0,117.936979676222,6.6275,3.11,52.825,6.6,4.74,56.48,660.0,275.0,2.4,115.0,7.01,3.37,53.55,1704.0,1425.0,1.1957894736842105,29.0,6.96,3.72,53.81,1452.0,1550.0,0.9367741935483871,29.0,6.9,1.82,47.86,25.47,49.8,103.0,\N,\N,\N,566.0,296.0,\N,\N
2023-06-12,2.0,8.53,10.53,802.5302949470314,13.121,6.94,254.5,865.0,285.0,54.9,40.5,7.04,269.5,954.0,300.0,6.308,32000000.0,21000000.0,385.0,7.01,980.0,644.5,1021.0,259.0,6.77,13.0,12.1,62.0,10720.0,6.79,32.0,23.5,81.0,13130.0,7.16,11.9,44.0,15.7,6.5,15.7,6.89,11.9,50.0,14.7,560.0,180.0,0.2,6.75,0.195,7950.0,5105.0,960.0,120.970977558791,6.705,0.43,7870.0,5168.0,955.0,121.510394432155,6.52,3.505,52.9475,6.44,4.19,57.8,744.0,300.0,2.48,188.0,6.96,3.57,52.6,1614.0,1350.0,1.1955555555555555,29.0,6.96,3.13,55.86,1680.0,1450.0,1.1586206896551725,29.0,7.24,2.62,52.71,26.9,55.79,165.0,\N,\N,\N,453.0,170.0,\N,\N
2023-06-13,0.5,8.05,8.55,720.6675657451112,11.864,7.16,299.1,896.0,315.0,65.5,40.0,7.01,224.5,944.0,295.0,7.964,29000000.0,17000000.0,\N,\N,\N,\N,\N,240.0,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,7.34,9.6,32.0,14.3,8.5,19.9,7.03,10.8,48.0,13.7,420.0,130.0,0.2,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,170.0,\N,\N,\N,\N,\N,\N,29.0,\N,\N,\N,\N,\N,\N,29.0,\N,\N,\N,\N,\N,144.0,\N,\N,\N,340.0,170.0,\N,\N
2023-06-14,2.2,6.53,8.73,634.7244437981678,13.754,7.09,284.0,802.0,230.0,67.8,57.5,7.24,254.1,824.0,270.0,8.768,36000000.0,20000000.0,210.0,7.21,675.0,329.1,798.0,374.0,7.05,17.0,12.3,40.0,10000.0,7.12,14.0,12.9,34.0,14380.0,7.19,8.0,40.0,13.0,7.5,11.5,7.29,9.2,36.0,13.0,400.0,150.0,0.2,6.935,0.885,7640.0,4770.0,945.0,124.406994704325,6.915,0.8,6685.0,4355.0,965.0,145.636637966083,6.695,3.6825,51.875,6.8,3.26,55.82,618.0,525.0,1.177142857142857,79.0,7.16,3.55,48.01,1146.0,1450.0,0.7903448275862069,29.0,7.08,3.42,50.24,1002.0,1400.0,0.7157142857142857,29.0,7.05,2.85,53.2,19.18,52.43,124.0,\N,\N,\N,566.0,296.0,\N,\N
2023-06-15,0.9,10.07,10.97,610.2920723226704,15.188,7.02,179.1,654.0,185.0,63.3,51.5,7.03,284.0,864.0,260.0,9.532,23000000.0,16000000.0,170.0,7.0,755.0,374.0,910.0,405.0,6.93,12.0,10.4,54.0,10710.0,6.86,13.0,11.6,60.0,13120.0,7.26,10.4,34.0,11.3,4.5,21.8,6.83,8.0,40.0,11.3,430.0,190.0,0.2,6.765,1.075,7215.0,4505.0,935.0,130.230240669285,6.7,2.045,6435.0,3715.0,930.0,145.470205249482,6.59,3.505,54.505,6.62,2.76,52.81,594.0,450.0,1.32,\N,6.97,3.64,49.06,1350.0,1425.0,0.9473684210526315,29.0,6.84,4.02,50.02,1170.0,1375.0,0.850909090909091,29.0,6.9,3.15,51.16,22.85,59.04,123.0,\N,\N,\N,453.0,113.0,\N,\N
2023-06-16,0.9,12.9,13.8,764.7547797173731,17.975,7.12,239.4,769.0,295.0,63.8,54.5,7.11,299.1,880.0,310.0,6.028,39000000.0,26000000.0,200.0,7.01,1855.0,494.1,1124.0,528.0,6.96,11.0,10.5,40.0,10420.0,7.01,13.0,11.7,36.0,12110.0,7.3,12.2,32.0,12.7,6.0,21.0,7.19,8.5,32.0,9.0,500.0,180.0,0.2,6.9,0.845,6475.0,3950.0,940.0,146.388587937884,6.805,0.98,6430.0,3585.0,925.0,143.899371069182,6.9075,3.3175,57.6325,6.9,2.44,52.63,\N,450.0,\N,\N,7.06,3.83,54.45,1194.0,1525.0,0.7829508196721311,29.0,7.06,3.72,55.27,1236.0,1375.0,0.8989090909090909,29.0,7.09,3.18,48.63,22.15,45.62,163.0,\N,\N,\N,566.0,296.0,\N,\N
2023-06-17,0.6,10.64,11.24,622.8872263784981,18.045,\N,329.5,832.0,355.0,47.0,66.0,7.09,284.4,814.0,305.0,7.09,41000000.0,30000000.0,250.0,7.1,970.0,464.4,1002.0,183.0,7.1,13.0,12.0,50.0,10010.0,7.03,18.0,15.6,46.0,11820.0,\N,9.6,40.0,10.7,6.5,14.0,7.19,9.9,36.0,11.7,530.0,160.0,0.2,6.88,0.7,6395.0,\N,940.0,147.695836655936,6.815,0.75,6205.0,\N,910.0,146.696018078392,6.7025,3.3575,52.1025,6.8,2.41,57.04,672.0,400.0,1.68,\N,7.02,3.55,52.8,1284.0,1525.0,0.8419672131147541,29.0,6.92,3.72,52.61,1014.0,1400.0,0.7242857142857143,29.0,6.91,3.36,52.12,22.11,46.71,160.0,\N,\N,\N,340.0,170.0,\N,\N
2023-06-18,0.8,12.99,13.790000000000001,761.5418599514028,18.108,\N,284.1,822.0,310.0,52.6,32.0,\N,284.5,844.0,300.0,8.476,32000000.0,27000000.0,315.0,\N,1330.0,509.5,1048.0,417.0,\N,15.0,13.9,50.0,11370.0,\N,14.0,13.3,54.0,15560.0,\N,8.5,45.0,12.7,6.0,12.9,\N,10.4,44.0,12.2,410.0,80.0,0.2,\N,0.565,8090.0,5170.0,965.0,119.603245753166,\N,0.48,8265.0,5200.0,955.0,115.546716713317,\N,3.1675,60.095,\N,2.35,55.66,600.0,350.0,1.7142857142857142,\N,\N,3.9,51.15,1464.0,1450.0,1.0096551724137932,29.0,\N,3.92,52.57,1500.0,1350.0,1.1111111111111112,29.0,\N,\N,\N,\N,\N,31.0,\N,\N,\N,453.0,170.0,\N,\N
2023-06-19,0.8,12.51,13.31,804.035278482542,16.554,6.94,314.0,840.0,320.0,48.7,20.0,\N,269.1,814.0,285.0,8.374,50000000.0,30000000.0,265.0,\N,1440.0,449.1,964.0,393.0,\N,18.0,11.7,50.0,11830.0,\N,14.0,11.7,60.0,14250.0,7.11,9.5,50.0,17.7,4.0,16.2,\N,7.7,48.0,11.0,620.0,200.0,0.2,\N,0.5,7400.0,4945.0,970.0,131.658348602987,\N,0.545,6930.0,4630.0,950.0,137.498564133624,\N,3.045,57.19,\N,3.4,52.92,660.0,325.0,2.0307692307692307,116.0,\N,5.53,55.12,1488.0,1425.0,1.0442105263157895,30.0,\N,3.65,49.89,1320.0,1200.0,1.1,30.0,\N,\N,\N,\N,\N,\N,\N,\N,\N,340.0,170.0,\N,\N
2023-06-20,1.0,12.38,13.38,807.5321383306175,16.569,6.88,313.9,782.0,315.0,52.6,72.5,6.81,269.0,780.0,280.0,6.408,49000000.0,4000000.0,\N,\N,\N,\N,\N,374.0,6.65,19.0,11.0,54.0,\N,6.82,14.0,11.6,62.0,15230.0,6.95,6.8,52.0,13.7,6.0,13.4,6.9,7.3,50.0,11.8,600.0,250.0,0.2,6.82,0.4,7505.0,4715.0,955.0,127.395136659235,6.665,0.39,7080.0,4030.0,950.0,134.230680899078,6.535,3.6925,61.76,6.52,3.99,58.9,\N,350.0,\N,164.0,7.03,3.67,57.04,1608.0,1400.0,1.1485714285714286,30.0,6.99,3.59,56.51,1620.0,1550.0,1.0451612903225806,30.0,\N,\N,\N,\N,\N,62.0,\N,\N,\N,453.0,170.0,\N,\N
2023-06-21,1.3,11.77,13.07,736.5455057762749,17.745,7.02,\N,940.0,390.0,63.8,59.5,7.04,328.9,796.0,360.0,7.109,35000000.0,8000000.0,310.0,7.01,970.0,328.9,840.0,302.0,6.84,15.0,12.1,50.0,9990.0,6.82,16.0,11.5,56.0,11390.0,7.24,\N,48.0,14.7,8.0,17.1,6.92,6.4,46.0,10.4,510.0,210.0,0.2,6.78,0.53,7395.0,4055.0,940.0,127.110848582161,6.62,0.495,6625.0,3180.0,910.0,137.414500683995,6.56,2.8875,59.005,6.55,4.01,55.68,966.0,450.0,2.1466666666666665,197.0,6.87,3.72,56.91,1584.0,1525.0,1.038688524590164,30.0,6.98,3.46,51.41,1290.0,1375.0,0.9381818181818182,30.0,6.84,2.43155274746359,42.9133858267615,19.14,52.61,158.0,\N,\N,\N,\N,\N,\N,\N
2023-06-22,1.0,11.43,12.43,672.6554467233076,18.479,7.11,\N,1021.0,580.0,33.0,72.5,7.19,\N,926.0,330.0,8.114,44000000.0,20000000.0,\N,7.04,620.0,\N,836.0,353.0,7.02,20.0,\N,50.0,12100.0,6.96,16.0,\N,48.0,11330.0,6.94,\N,38.0,14.7,8.0,11.5,7.11,\N,46.0,11.0,480.0,80.0,0.6,6.875,0.51,7925.0,4730.0,945.0,119.255477381813,6.84,0.655,6745.0,4115.0,890.0,133.292652189486,6.5525,2.95,55.76,6.59,4.02,53.94,1086.0,400.0,2.715,112.0,7.02,3.39,48.16,1344.0,1600.0,0.84,30.0,6.99,4.6,50.77,1566.0,1425.0,1.0989473684210527,30.0,6.93,2.90029174532345,49.7041420118455,22.05,51.71,162.0,\N,\N,\N,\N,\N,\N,\N
2023-06-23,1.0,14.42,15.42,824.4225834046193,18.704,7.1,\N,1031.0,520.0,62.7,41.0,6.94,\N,988.0,478.0,7.002,50000000.0,3000000.0,345.0,6.9,1555.0,\N,912.0,356.0,6.82,11.0,\N,52.0,13150.0,6.73,21.0,\N,57.0,13480.0,7.18,\N,50.0,11.3,4.0,20.2,6.83,\N,48.0,11.8,610.0,200.0,0.5,6.795,0.4,7020.0,3640.0,930.0,133.270676691729,6.68,0.685,6875.0,3550.0,950.0,138.880612896361,6.5075,3.365,57.1975,6.48,3.8,53.16,\N,375.0,\N,203.0,7.02,4.63,43.13,1500.0,1425.0,1.0526315789473684,30.0,6.95,3.76,47.89,1620.0,1400.0,1.1571428571428573,30.0,7.19,2.83899032682721,51.2096774193521,19.36,57.79,167.0,\N,\N,\N,340.0,170.0,\N,\N
2023-06-24,1.2,11.93,13.129999999999999,634.6367634975106,20.689,6.94,\N,710.0,335.0,45.4,19.5,7.19,\N,1023.0,480.0,9.501,45000000.0,25000000.0,465.0,7.14,1015.0,\N,1019.0,409.0,6.82,22.0,\N,62.0,12200.0,6.86,17.0,\N,59.0,14230.0,7.5,\N,31.0,9.7,3.0,12.0,6.94,\N,48.0,11.2,710.0,280.0,0.2,6.76,0.32,7270.0,3875.0,935.0,128.860408098253,6.795,0.46,6870.0,3850.0,955.0,139.37526561836,6.575,2.675,53.1425,6.55,3.73,53.52,624.0,325.0,1.92,200.0,7.01,4.56,44.02,1596.0,1425.0,1.12,30.0,7.01,5.88,51.68,\N,1525.0,\N,30.0,\N,\N,\N,21.69,\N,162.0,\N,\N,\N,\N,\N,\N,\N
2023-06-25,\N,15.23,15.23,791.7034880698654,19.237,7.19,\N,788.0,240.0,52.6,38.0,6.96,\N,740.0,290.0,8.214,50000000.0,3000000.0,275.0,6.86,755.0,\N,915.0,337.0,6.87,11.0,\N,57.0,11420.0,6.73,8.0,\N,46.0,14900.0,7.28,\N,38.0,13.3,7.5,14.0,6.99,\N,26.0,11.8,600.0,300.0,0.1,6.695,0.185,7095.0,3190.0,915.0,129.306566143596,6.64,0.325,6730.0,3120.0,830.0,123.297356414534,6.565,3.0725,59.855,6.58,4.35179336000547,56.1290322580619,\N,375.0,\N,171.0,7.12,3.9,51.71,1374.0,1500.0,0.916,31.0,7.03,3.66,53.3,1452.0,1575.0,0.9219047619047619,30.0,6.97,3.09791546290934,51.9368723098926,22.78,48.3,166.0,\N,\N,\N,\N,\N,\N,\N
2023-06-26,\N,17.17,17.17,850.9689250136294,20.177,\N,\N,\N,\N,\N,\N,7.25,\N,844.0,365.0,\N,\N,\N,\N,7.32,700.0,\N,944.0,351.0,7.09,20.0,\N,61.0,11230.0,6.99,14.0,\N,56.0,15320.0,\N,\N,\N,\N,\N,\N,7.33,\N,44.0,8.2,\N,\N,0.2,6.785,0.205,7435.0,3855.0,880.0,118.776796744423,6.765,0.335,6815.0,3345.0,730.0,107.239766384122,6.6775,2.96,53.7825,6.77,3.22,55.41,660.0,475.0,1.3894736842105264,200.0,7.28,3.57,51.03,1188.0,1625.0,0.7310769230769231,31.0,7.17,3.67,53.24,\N,1650.0,\N,31.0,7.11,2.90409406431517,52.3577235772389,21.71,49.61,170.0,\N,\N,\N,\N,\N,\N,\N
2023-06-27,\N,17.13,17.13,851.6456199661927,20.114,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
2023-06-28,\N,15.13,15.13,912.8755882707854,16.574,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
2023-06-29,\N,16.11,16.11,871.5174465783068,18.485,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
2023-06-30,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
